company_id,sector,annual_revenue,revenue_growth_rate,gross_profit_margin,net_profit_margin,ebitda_margin,operating_profit_margin,total_debt,debt_to_equity_ratio,debt_to_revenue_ratio,interest_coverage_ratio,long_term_debt_ratio,operating_cash_flow,free_cash_flow,current_ratio,quick_ratio,cash_reserve_months,cash_flow_to_debt,market_share_percent,market_growth_rate,customer_retention_rate,revenue_concentration,employee_count,revenue_per_employee,asset_turnover_ratio,inventory_turnover,return_on_assets,return_on_equity,years_in_operation,credit_rating_score,bankruptcy_history,regulatory_violations,management_score,esg_score,financial_distress
COMP_00079,Retail,324260905.55,0.3349,0.1208,0.2386,0.2106,-0.1386,677703593.57,2.1819,2.09,13.8509,0.722,-20507395.45,-15350872.37,3.605,2.5317,21.0,-0.0303,33.9011,0.1504,0.8995,0.2707,43440,7464.57,1.2729,19.1832,0.2228,0.1161,57,582.42,0,0,1.58,76.61,0
COMP_00080,Real Estate,62337418.55,0.3046,0.6113,0.1007,0.2552,0.3809,169848373.87,4.2079,2.7247,14.3911,0.1241,7255613.59,8002195.08,3.4795,2.3568,20.03,0.0427,28.8009,0.3024,0.8586,0.5285,29105,2141.81,0.2248,3.5378,-0.1371,-0.2887,34,472.24,1,1,6.73,15.06,0
COMP_00081,Retail,444440881.05,0.0549,0.6906,0.0213,0.3613,0.3233,614664267.6,4.4751,1.383,18.9467,0.222,-11640870.46,-7752145.13,3.4756,3.0567,19.81,-0.0189,18.1549,0.1795,0.6795,0.4746,43160,10297.52,0.618,6.9389,-0.0883,0.3847,35,512.75,0,0,3.65,19.01,0
COMP_00082,Manufacturing,252038891.44,-0.2988,0.5796,-0.1366,-0.0458,-0.0327,162624708.49,1.496,0.6452,19.36,0.6838,16496116.86,8589183.59,3.3203,2.5888,5.4,0.1014,34.2632,0.1292,0.9141,0.2978,30906,8155.01,1.8167,8.2253,0.1198,0.2402,29,806.87,0,1,7.64,41.71,0
COMP_00083,Telecom,225225521.28,-0.1919,0.6257,0.2393,0.3661,0.4099,635173428.89,3.4635,2.8202,16.6258,0.7504,-5657850.36,-4952634.57,3.0659,2.4244,1.87,-0.0089,21.2872,0.0118,0.7823,0.6773,31813,7079.67,2.4463,16.7177,0.0897,0.0508,31,733.05,0,0,5.29,45.83,0
COMP_00084,Real Estate,293346529.44,0.1811,0.2015,-0.0074,0.2379,0.0395,361153085.88,0.4813,1.2311,15.4642,0.2893,74037130.82,67051326.11,2.7208,1.8279,12.8,0.205,2.364,0.3755,0.8156,0.338,21143,13874.4,2.0117,19.1312,0.0973,0.2124,66,317.78,1,2,6.46,50.6,0
COMP_00085,Finance,312767147.53,0.3076,0.2345,-0.0408,0.3015,0.2653,336349306.45,2.1069,1.0754,2.6716,0.2837,9689480.23,7075621.89,3.861,3.2802,20.95,0.0288,25.5898,0.1991,0.6565,0.7052,15345,20382.35,2.3277,2.1388,0.2342,0.077,27,547.48,0,2,6.49,79.37,0
COMP_00086,Energy,36816127.31,0.0757,0.196,0.1914,0.0965,0.3414,99354244.38,2.4847,2.6987,16.6913,0.1704,7729435.56,7335992.76,2.9911,1.7002,6.08,0.0778,28.7202,0.2377,0.971,0.7711,2456,14990.28,0.7779,19.2776,0.1498,-0.1702,13,434.71,0,2,4.46,52.92,0
COMP_00087,Technology,341625993.39,0.3576,0.5855,0.1354,0.1456,0.2945,1119192065.24,3.8516,3.2761,5.4373,0.2202,95464431.26,50265022.46,2.7059,1.8424,21.75,0.0853,4.8059,-0.0295,0.9102,0.7929,4104,83242.2,1.7748,19.316,0.0092,0.1286,77,620.32,0,0,5.59,16.35,0
COMP_00088,Retail,121723908.48,0.1697,0.7135,0.0174,0.0387,0.4005,390839446.24,4.4707,3.2109,11.4938,0.1064,33622606.25,24826987.27,3.2609,1.6997,3.83,0.086,23.8072,0.1154,0.5711,0.2172,7701,15806.25,1.2385,18.4042,0.1234,0.4344,42,475.8,0,0,5.58,28.1,0
COMP_00089,Healthcare,357262363.62,-0.2332,0.5518,0.1849,0.4876,0.3686,202676456.5,1.7527,0.5673,8.4048,0.5719,39270435.73,23609398.1,1.3619,0.7517,7.51,0.1938,32.24,0.3823,0.5979,0.3448,5382,66380.97,1.1361,18.5538,0.1634,0.2077,20,565.87,1,2,7.64,74.01,0
COMP_00090,Telecom,411444862.4,-0.1272,0.667,-0.0373,0.1982,0.4468,745018732.78,2.6859,1.8107,7.2393,0.8231,120677618.54,79751525.35,3.885,2.085,7.51,0.162,8.8748,0.2788,0.8593,0.5193,11675,35241.53,1.3889,16.4468,-0.0631,0.3556,3,505.35,0,1,4.59,85.37,0
COMP_00091,Retail,402175295.27,0.456,0.4971,0.2769,0.4976,-0.0404,167207984.38,3.2725,0.4158,6.5499,0.2197,65303168.26,50138078.78,0.5671,0.3962,4.05,0.3906,20.5168,0.3414,0.5124,0.7765,7960,50524.53,2.6398,7.4029,-0.1381,-0.0994,54,319.91,0,2,6.01,42.08,0
COMP_00092,Healthcare,276697982.74,0.3524,0.3214,-0.0624,0.1939,0.0329,931730169.85,1.7106,3.3673,17.1808,0.7012,-13448746.44,-11369400.89,2.7694,2.2537,21.01,-0.0144,9.6831,0.0979,0.661,0.4208,399,693478.65,2.6781,16.4239,0.0767,0.0316,17,462.08,0,1,5.83,42.85,0
COMP_00093,Energy,260564776.26,0.5053,0.348,-0.1047,0.0319,0.2317,216731217.79,4.9291,0.8318,15.4982,0.5589,66535418.14,37608455.28,0.7698,0.4932,10.2,0.307,27.1268,-0.0668,0.7556,0.6279,34065,7649.05,2.4074,10.8037,0.1538,-0.0787,16,675.23,0,0,3.7,86.49,0
COMP_00094,Energy,72295104.71,-0.1942,0.1027,0.2695,0.2045,0.2898,55758362.52,4.3913,0.7713,10.7073,0.8519,6324064.65,3610556.67,3.4866,1.785,4.98,0.1134,20.365,0.0757,0.5984,0.4636,15746,4591.33,1.2525,11.7292,0.2409,0.3025,38,757.49,1,0,9.85,66.39,0
COMP_00095,Energy,387897729.05,0.5912,0.072,0.2247,-0.0762,0.1708,1211098668.32,1.5524,3.1222,13.4574,0.7385,-15097865.92,-14672580.18,3.8867,3.1803,3.96,-0.0125,15.0399,0.088,0.9191,0.1237,46907,8269.51,0.2683,2.4128,0.1119,0.2104,19,740.23,0,0,1.87,14.51,0
COMP_00096,Healthcare,136433280.84,-0.1115,0.5368,-0.0904,0.4429,-0.1056,462603218.53,2.5889,3.3907,19.6983,0.7822,29547178.56,23132269.87,1.9301,1.1452,10.39,0.0639,1.1117,0.0506,0.9268,0.3531,3995,34151.01,1.2279,10.5528,0.1142,0.1577,64,437.78,0,0,4.23,62.7,1
COMP_00097,Retail,248851015.99,-0.2894,0.3569,-0.1303,0.3911,0.355,615147189.73,1.2311,2.4719,8.2519,0.6113,37268227.53,23239175.98,3.5001,2.8883,0.91,0.0606,33.0735,0.1634,0.9593,0.7054,15347,16214.96,2.5116,6.8757,0.0779,-0.294,67,747.26,0,2,9.67,57.95,1
COMP_00098,Energy,142852772.37,0.5977,0.4366,0.303,0.3355,0.4265,73057352.66,2.6211,0.5114,11.2465,0.7491,36120093.31,23999705.45,1.675,0.8431,3.34,0.4944,17.4711,-0.0039,0.5702,0.6842,27880,5123.84,0.4746,8.0734,0.2661,0.3866,36,754.45,0,1,6.71,17.08,0
COMP_00099,Manufacturing,67780353.14,-0.047,0.4404,0.266,0.2659,0.0933,118745015.82,3.4483,1.7519,10.9037,0.3807,15652448.18,15715674.26,1.0579,0.6777,0.59,0.1318,28.1634,0.3688,0.5381,0.8069,44142,1535.51,2.0719,10.5582,0.2367,0.4302,8,588.89,0,2,2.42,39.18,0
COMP_00100,Real Estate,315149290.75,0.3012,0.2442,-0.0036,0.2479,-0.0151,906513484.21,0.5191,2.8765,18.7515,0.2672,8838100.43,4739265.17,1.4683,1.1446,1.07,0.0097,13.7771,0.3538,0.7669,0.5743,31592,9975.6,2.6049,14.3822,0.0787,0.2617,39,479.17,1,0,1.75,24.21,0
COMP_00101,Healthcare,28111685.38,-0.141,0.3831,0.1949,0.498,-0.1384,57528383.35,4.3636,2.0464,7.3555,0.83,71005.23,60789.01,1.5564,1.3884,23.94,0.0012,29.7337,0.0308,0.8804,0.7132,35809,785.05,1.5101,3.3653,0.1545,0.4073,67,750.11,1,1,4.34,34.3,1
COMP_00102,Healthcare,374573971.83,0.2222,0.3795,-0.1255,0.0668,-0.0076,206323773.87,3.0094,0.5508,19.732,0.6875,72491832.4,54530159.08,2.7073,2.2724,11.05,0.3513,5.6854,0.2257,0.6397,0.4321,30385,12327.59,0.3184,12.8814,0.1436,0.3709,33,357.49,1,0,2.35,30.45,0
COMP_00103,Retail,159475810.84,0.5136,0.3219,0.1042,0.3678,0.27,109148171.05,4.9491,0.6844,6.4416,0.1726,20624232.48,22022617.35,3.2865,2.3082,17.63,0.189,8.1791,0.1506,0.6157,0.3798,45956,3470.18,1.6086,7.4067,-0.0385,0.3554,48,825.84,0,1,6.5,51.39,0
COMP_00104,Healthcare,1067211.81,-0.0118,0.6245,-0.1888,0.2488,0.397,3242276.67,0.2254,3.0381,2.6237,0.7935,-76892.69,-80973.76,1.2183,1.003,17.82,-0.0237,11.7354,0.025,0.7485,0.3719,10238,104.24,2.1392,16.8884,-0.0431,0.2896,46,484.21,0,2,7.35,37.57,0
COMP_00105,Healthcare,256053440.48,0.3032,0.3658,0.035,0.4855,-0.0939,484427288.07,4.1743,1.8919,4.2318,0.3791,-7001750.68,-6878807.93,0.8087,0.6,21.19,-0.0145,3.192,0.3485,0.7314,0.2272,40246,6362.21,2.0381,18.093,0.2996,-0.249,33,372.34,0,0,9.36,59.29,0
COMP_00106,Energy,24379102.36,-0.1309,0.4726,-0.1551,0.3967,0.182,60943977.88,3.9806,2.4998,8.8113,0.3386,-961965.77,-740087.03,1.2758,1.1049,2.94,-0.0158,15.59,0.0155,0.7302,0.4502,10416,2340.54,1.6334,3.7936,0.2202,-0.1969,16,708.93,0,0,2.28,58.77,1
COMP_00107,Retail,138808609.35,0.2623,0.6769,0.0851,0.4991,0.2673,189947448.53,0.751,1.3684,13.1702,0.5987,18866693.11,17769885.24,1.5379,1.3032,12.85,0.0993,17.0588,0.2123,0.6945,0.7486,17636,7870.75,1.888,17.7456,0.1858,0.3744,37,542.9,0,0,1.74,19.23,0
COMP_00108,Energy,353781267.24,0.0028,0.6564,0.053,0.253,0.0158,675881769.39,1.743,1.9105,10.5781,0.5549,-23241693.87,-22030665.01,1.4794,1.3893,8.06,-0.0344,4.1065,0.0677,0.849,0.1097,19878,17797.63,0.9749,11.7415,0.2661,0.0185,68,588.55,0,0,6.63,81.02,0
COMP_00109,Real Estate,32282121.19,-0.1099,0.6733,0.0666,0.0227,0.1919,110474282.89,4.4355,3.4222,7.8374,0.5306,-546201.39,-400114.32,1.2698,0.6949,13.39,-0.0049,15.0057,0.3131,0.7951,0.5599,39301,821.41,0.7945,4.9493,0.1781,0.3044,50,322.12,0,0,3.21,46.79,0
COMP_00110,Telecom,419829907.69,-0.0181,0.239,-0.1728,0.2022,0.2791,512608255.72,2.6404,1.221,11.4596,0.3039,49603154.79,55356248.56,2.131,1.3922,8.3,0.0968,6.9856,0.2102,0.7342,0.2383,28810,14572.37,2.6821,2.1705,0.2116,-0.1409,5,473.02,1,0,4.09,12.72,1
COMP_00111,Real Estate,2906141.41,-0.139,0.0745,0.017,0.3267,0.3526,6958119.13,2.0663,2.3943,16.8567,0.8678,-135941.38,-161688.71,3.4959,2.0506,4.82,-0.0195,30.6449,0.3163,0.8459,0.6953,13953,208.28,1.0079,12.8814,-0.0203,0.2199,65,421.77,0,0,2.54,23.48,0
COMP_00112,Telecom,124165110.73,0.5117,0.2327,0.2539,0.3646,0.1215,85241694.55,4.5369,0.6865,16.8592,0.8601,-85832.07,-61808.36,0.8512,0.6672,16.31,-0.001,17.8743,0.0739,0.6256,0.2122,25237,4919.96,2.1388,11.577,0.0786,-0.1067,44,527.95,0,0,4.22,73.78,0
COMP_00113,Energy,370711124.02,0.0575,0.2451,0.0213,-0.0997,0.2987,190514233.39,0.5574,0.5139,14.6614,0.1033,97391896.96,103319081.2,3.5171,2.8095,1.4,0.5112,33.3236,-0.0944,0.9281,0.2312,35408,10469.7,0.7148,14.8821,0.0423,0.0483,19,342.35,1,0,3.54,87.66,0
COMP_00114,Real Estate,158818804.71,-0.0792,0.6866,0.2291,0.203,0.0311,439034952.18,2.4183,2.7644,19.0727,0.3703,28404267.94,24161686.8,2.2395,1.3252,21.54,0.0647,12.016,0.0108,0.6844,0.1341,25846,6144.81,1.4041,11.1221,-0.0033,-0.0704,46,431.59,1,1,8.49,77.33,0
COMP_00115,Retail,51844301.64,0.1036,0.5045,0.0217,0.0411,-0.0222,153975912.41,3.2966,2.97,12.009,0.1364,1179591.16,972639.77,2.8116,1.9392,3.94,0.0077,12.0147,0.3072,0.6572,0.4541,20153,2572.54,0.5969,2.4004,0.1838,0.0583,6,397.47,1,1,2.33,71.66,0
COMP_00116,Technology,180756725.48,-0.0115,0.1072,0.0539,0.4249,-0.0376,428801906.97,3.0819,2.3723,0.6493,0.7802,45359463.05,34953731.59,3.3538,2.5857,14.96,0.1058,11.921,0.0584,0.7603,0.618,46129,3918.51,1.0248,9.7875,0.056,0.4856,79,461.66,0,0,4.81,85.14,0
COMP_00117,Energy,135926249.91,0.37,0.1448,0.1383,-0.0083,0.0653,86702712.61,1.395,0.6379,6.1731,0.8092,15485.17,10908.03,1.5651,1.2467,18.22,0.0002,9.4631,0.0598,0.6298,0.331,16802,8089.89,0.7021,17.1402,0.2618,0.2334,48,564.57,0,2,4.25,54.4,0
COMP_00118,Telecom,421513239.18,0.5741,0.159,0.3704,0.2999,-0.1285,386948767.12,2.8602,0.918,6.9003,0.5146,57171140.63,65384089.62,3.8398,2.0973,2.21,0.1477,27.4699,0.1248,0.629,0.1331,14184,29717.52,2.8762,8.8871,0.0298,0.3901,65,827.55,0,1,2.73,25.31,0
COMP_00119,Manufacturing,157360610.87,0.0942,0.4913,-0.1347,0.0596,0.0198,503238825.62,3.572,3.198,11.1729,0.7717,7458536.54,7597045.51,0.7931,0.7253,21.73,0.0148,9.9677,0.0373,0.5374,0.8461,24450,6436.02,0.2443,6.7197,0.0473,0.085,59,570.87,0,1,3.86,66.85,0
COMP_00120,Telecom,394677303.42,0.4749,0.5648,-0.1803,0.1139,0.2413,426880510.92,2.9659,1.0816,18.1453,0.6627,79274789.92,64093037.5,2.3468,1.2094,8.87,0.1857,10.1517,0.3035,0.8129,0.7884,20147,19589.88,1.1735,7.2408,0.2507,-0.2869,32,824.29,0,2,7.67,19.04,0
COMP_00121,Manufacturing,446044200.26,0.2093,0.6518,0.1648,0.4643,0.2388,1286447565.87,3.4539,2.8841,16.8432,0.4997,21693333.98,22259426.54,1.3918,1.3053,23.92,0.0169,1.7367,0.0609,0.9381,0.4703,43554,10241.18,1.9624,3.8952,-0.1367,0.2718,11,528.47,1,0,8.27,21.6,0
COMP_00122,Healthcare,217474892.37,-0.1585,0.7084,0.3695,0.0443,-0.1059,233173705.08,1.3548,1.0722,5.0274,0.391,-99023.05,-99322.07,1.9278,1.2383,2.12,-0.0004,33.7911,0.202,0.8289,0.7586,3618,60109.15,2.6593,8.9056,0.0828,0.474,18,335.27,1,0,4.17,61.36,0
COMP_00123,Real Estate,455061628.78,0.3216,0.1912,0.3938,-0.043,0.0224,1499051610.6,4.181,3.2942,10.6281,0.313,65111056.52,44740167.29,2.071,1.3303,17.34,0.0434,31.0317,0.1255,0.7725,0.7409,17178,26490.96,2.9902,16.0151,-0.0379,-0.0709,14,415.64,0,2,4.45,26.79,0
COMP_00124,Manufacturing,189281708.93,0.1621,0.2668,0.0905,-0.0584,0.1917,607431485.15,2.3035,3.2091,13.3534,0.3075,37503554.12,23375688.16,3.7008,2.5932,4.28,0.0617,10.3086,0.0437,0.8417,0.5493,12628,14989.05,1.9045,3.082,0.0432,0.2269,9,513.25,0,0,6.87,63.93,0
COMP_00125,Telecom,482075129.83,0.2855,0.2182,0.0808,0.2028,0.0411,119118253.13,4.9374,0.2471,19.7565,0.5497,55219524.86,59935793.23,2.0455,1.6625,9.96,0.4636,18.2748,0.0327,0.9639,0.5215,12062,39966.43,2.7707,18.5011,0.1508,0.048,61,837.51,0,1,5.92,13.88,0
COMP_00126,Healthcare,45555472.74,0.5007,0.3011,0.187,0.285,0.1008,123883896.75,0.2141,2.7194,1.1104,0.2334,8496793.31,9074442.28,2.9428,1.6828,10.92,0.0686,16.9478,0.1509,0.6615,0.6208,21443,2124.49,2.8558,10.1166,0.1288,0.1326,2,745.38,0,0,5.46,14.95,0
COMP_00127,Technology,343822613.99,0.0964,0.6903,0.1334,0.0964,0.2777,232482531.67,1.9635,0.6762,9.5456,0.2398,23657224.55,28336715.13,3.8312,2.3552,10.04,0.1018,3.1608,0.0054,0.7067,0.6777,22511,15273.54,1.7035,13.8277,0.0033,-0.2451,29,338.54,1,0,8.14,36.6,0
COMP_00128,Retail,247413206.19,0.5111,0.4526,0.1805,0.3142,-0.1444,205828867.39,0.9843,0.8319,19.7681,0.1083,53980231.82,27721780.58,2.2309,2.0807,8.43,0.2623,18.6388,0.0728,0.6374,0.7566,47504,5208.26,0.5244,8.7179,-0.0067,0.303,17,395.49,0,0,9.13,76.91,0
COMP_00129,Retail,194436753.92,0.3756,0.5667,0.3244,-0.0634,0.0158,323440430.73,2.8225,1.6635,19.5555,0.5907,26056444.47,22884501.79,1.9291,1.7257,18.53,0.0806,4.0551,-0.0803,0.508,0.5596,4494,43265.86,1.6051,6.8016,0.015,0.386,59,622.07,0,1,4.08,20.41,0
COMP_00130,Retail,316723227.5,0.1397,0.3931,0.2478,0.4144,-0.0646,652285693.89,1.2917,2.0595,6.9492,0.8955,-6809551.32,-6747760.94,3.9054,2.326,19.77,-0.0104,15.2497,0.2952,0.6668,0.697,45675,6934.28,1.5552,3.6989,0.1827,-0.2436,25,829.49,1,2,1.28,41.79,0
COMP_00131,Manufacturing,352224688.73,0.2429,0.0702,0.0981,0.3899,-0.0734,425388464.52,3.7136,1.2077,0.5003,0.8114,90275427.67,81950051.11,3.3969,2.5743,8.39,0.2122,3.1644,-0.0782,0.5344,0.2485,32344,10889.95,1.7345,10.4878,0.0509,0.1382,30,525.37,1,0,4.4,86.16,0
COMP_00132,Technology,3177271.56,-0.007,0.0949,0.0771,0.4913,0.4254,6533434.44,4.4211,2.0563,11.9413,0.6646,745799.63,743792.99,3.7892,2.2418,11.84,0.1142,20.6532,0.3361,0.912,0.6969,18850,168.56,1.1872,9.5398,-0.0844,0.31,8,757.53,0,0,3.8,27.51,0
COMP_00133,Manufacturing,84309591.28,0.5852,0.4265,0.1838,0.4619,0.0759,57350626.75,1.1333,0.6802,17.4053,0.7284,24075858.63,14351206.43,1.8903,1.413,10.41,0.4198,1.8104,-0.0763,0.8435,0.1465,37258,2262.86,2.0721,12.3018,0.2631,0.4864,53,479.56,0,0,6.93,15.69,0
COMP_00134,Real Estate,356809979.27,0.3006,0.5532,0.0734,0.1137,0.1663,62780011.11,0.8873,0.1759,6.8238,0.4335,45530168.84,22813401.94,2.9371,1.952,14.45,0.7252,22.0322,0.3241,0.6459,0.6268,34817,10248.15,1.5015,9.2337,0.0043,-0.0391,34,407.06,0,0,8.17,47.77,0
COMP_00135,Manufacturing,333526321.38,-0.2605,0.2007,0.0747,0.1396,0.2903,681115086.5,4.3893,2.0422,18.7183,0.3385,56798329.71,32098010.56,1.3736,0.9108,4.03,0.0834,24.7819,0.2221,0.6574,0.67,11434,29169.7,1.7994,10.0584,0.0555,-0.0277,11,475.45,0,0,3.83,17.49,0
COMP_00136,Technology,483057705.06,-0.006,0.5553,-0.1902,0.3476,-0.1215,898106625.84,1.8702,1.8592,6.9877,0.3949,118557671.09,90820139.96,3.5304,2.7741,19.43,0.132,20.0231,0.153,0.7734,0.874,20152,23970.71,1.0449,16.1877,0.0786,0.4012,60,641.24,1,0,1.73,18.35,0
COMP_00137,Technology,380757857.34,0.261,0.6175,-0.0956,-0.0196,-0.0054,930885748.99,2.2295,2.4448,12.3989,0.1651,-30065960.56,-21955766.97,3.7658,2.3097,19.23,-0.0323,16.4852,-0.0275,0.8831,0.4374,37701,10099.41,1.4328,4.2839,0.1721,0.2617,48,625.2,0,1,4.32,27.34,0
COMP_00138,Real Estate,475435581.16,-0.2493,0.3383,0.0931,0.0884,0.3493,1097968559.03,1.1828,2.3094,14.5799,0.607,125934257.89,140013983.43,1.4375,0.9803,14.37,0.1147,2.2217,0.0284,0.845,0.1912,3124,152188.09,2.1974,9.3393,-0.0215,0.4645,28,545.81,0,2,5.38,25.84,0
COMP_00139,Technology,351567710.27,-0.2785,0.5725,0.2936,-0.0289,0.3672,1107949358.79,2.184,3.1515,7.2356,0.2399,2976150.17,1662085.8,0.8673,0.7947,18.03,0.0027,0.4962,0.2451,0.5138,0.3677,49806,7058.74,0.5005,4.5122,0.1969,0.0857,55,678.59,0,2,3.48,63.6,0
COMP_00140,Telecom,149728052.11,0.105,0.3328,-0.0328,0.1729,0.0738,248876966.32,1.2334,1.6622,7.368,0.7103,-11556389.47,-9359454.0,1.2026,1.0101,23.73,-0.0464,12.0509,0.1561,0.8769,0.4354,25443,5884.84,2.4432,18.8717,-0.1487,0.1964,39,430.77,0,0,4.15,59.11,0
COMP_00141,Technology,53577096.2,-0.0006,0.5248,0.1136,0.2312,0.0749,6882310.93,3.363,0.1285,9.6649,0.252,-265592.66,-310869.76,2.7149,1.8257,22.18,-0.0386,27.0167,0.1572,0.923,0.716,15216,3521.1,1.3847,16.92,0.1835,-0.2382,62,344.42,0,1,5.97,83.29,0
COMP_00142,Retail,391130107.81,0.0945,0.5848,0.007,0.0267,0.3041,877781665.35,2.5445,2.2442,16.7869,0.2825,52624203.49,44837538.17,1.4526,0.8768,14.87,0.06,22.69,-0.0334,0.5431,0.249,47135,8298.08,2.9304,17.2455,-0.0744,0.4752,63,638.28,0,2,7.63,84.7,0
COMP_00143,Telecom,322430461.52,-0.0636,0.7443,-0.1371,-0.084,0.027,772366133.08,3.9615,2.3955,2.4666,0.8658,-26072114.2,-15452422.24,2.7351,2.1787,12.52,-0.0338,4.4723,0.1375,0.8696,0.2358,36552,8821.14,1.6875,4.4681,-0.0665,-0.008,57,376.77,0,0,5.97,23.79,1
COMP_00144,Telecom,25044820.18,-0.1518,0.2918,0.375,0.3316,-0.0797,46911026.02,1.6324,1.8731,12.8138,0.1843,-2496820.64,-1757479.64,1.7257,1.49,13.06,-0.0532,24.1091,0.1951,0.6208,0.2758,42763,585.67,0.3591,17.7559,0.0937,0.1516,54,581.54,1,0,4.66,67.57,0
COMP_00145,Real Estate,180665182.48,0.3202,0.3377,0.3128,-0.088,0.0045,441480044.83,2.5774,2.4436,13.7083,0.4991,28137711.36,26414390.18,3.7089,3.2911,11.47,0.0637,20.1646,-0.0388,0.5834,0.2847,15724,11489.77,1.6313,4.5775,-0.0117,0.1651,22,487.11,0,0,8.99,87.28,0
COMP_00146,Finance,478443107.93,0.1631,0.1659,-0.1529,0.484,0.0824,574220224.74,1.3717,1.2002,11.3785,0.1501,38923709.85,19788527.41,2.0841,1.5713,11.79,0.0678,5.9186,0.3872,0.7611,0.839,2572,186019.87,1.6817,10.3877,-0.0875,0.0627,49,317.83,0,0,7.53,59.23,0
COMP_00147,Finance,250700171.71,-0.1199,0.1929,0.2319,0.033,-0.1187,151911325.52,4.6789,0.6059,18.7488,0.1723,59599478.39,70188531.34,2.2417,1.6422,17.7,0.3923,26.46,0.315,0.7653,0.2283,37898,6615.13,2.0658,3.801,-0.0683,0.3326,75,554.22,1,0,8.72,78.78,0
COMP_00148,Technology,216931838.87,-0.0124,0.5354,0.0085,0.2983,0.1372,511846868.29,2.6575,2.3595,12.2388,0.6068,654898.73,587368.05,1.7182,1.4155,23.81,0.0013,29.0776,0.0587,0.726,0.4304,18411,11782.73,0.661,18.7421,0.2589,0.1651,67,782.15,0,1,7.23,84.44,0
COMP_00149,Telecom,229392102.97,0.2326,0.6919,0.3969,0.1609,0.294,214168234.4,0.95,0.9336,12.8742,0.6046,2817632.77,2797620.33,0.7556,0.4376,1.56,0.0132,8.2163,0.1817,0.9329,0.4226,12018,19087.38,1.5347,19.7077,0.1684,-0.1167,76,785.03,1,1,4.1,26.3,0
COMP_00150,Finance,105232479.28,-0.235,0.3262,-0.0186,-0.0642,0.1582,173788713.12,1.4366,1.6515,12.1953,0.2545,-7259087.79,-6164945.64,2.2277,1.9681,5.91,-0.0418,22.2924,0.1795,0.616,0.2021,44780,2349.99,1.2838,9.6189,-0.0803,-0.0243,76,699.7,1,0,5.63,86.26,0
COMP_00151,Finance,184984878.26,-0.1673,0.1759,-0.0568,0.1833,-0.1069,327703909.13,0.5062,1.7715,14.5794,0.798,21348119.2,24988975.6,3.2103,1.7119,5.44,0.0651,13.2968,-0.0467,0.7892,0.1872,19580,9447.64,2.769,19.0877,0.2124,0.4634,32,563.55,0,0,7.73,70.59,0
COMP_00152,Technology,185536814.74,-0.2341,0.2496,0.1407,0.2101,0.1141,319583169.07,0.2363,1.7225,3.1405,0.6617,8601812.53,7848764.58,3.8356,2.9586,20.07,0.0269,2.1403,0.1191,0.6967,0.8278,39962,4642.83,1.029,3.671,0.2806,0.3714,42,490.24,0,0,9.03,41.64,0
COMP_00153,Finance,27125155.07,0.4311,0.3685,0.3011,0.4128,0.2753,57904803.32,2.677,2.1347,17.9384,0.3405,973335.72,937700.52,0.768,0.5878,10.36,0.0168,30.1612,0.0039,0.9194,0.7691,14068,1928.15,0.2509,18.3918,-0.104,0.4735,69,316.87,0,1,6.36,35.65,0
COMP_00154,Manufacturing,384016246.63,0.3772,0.2535,-0.0845,0.3394,-0.1151,76858014.02,1.7519,0.2001,1.3286,0.2987,31893728.09,35165587.47,3.2909,2.1056,12.84,0.415,28.744,0.0666,0.5638,0.8466,31626,12142.42,1.5924,8.1986,0.1695,-0.1008,10,696.94,1,2,6.94,46.17,0
COMP_00155,Healthcare,208835711.52,0.378,0.2135,0.2256,-0.0524,-0.1141,723599134.38,4.8225,3.4649,12.9945,0.7034,50094456.01,55258676.44,1.4347,0.7403,11.53,0.0692,11.1962,0.3719,0.5398,0.3537,11178,18682.74,2.8958,14.0194,-0.0287,0.0535,40,801.1,1,0,8.68,80.16,0
COMP_00156,Real Estate,411267763.52,0.3447,0.5652,-0.1632,0.0255,0.0724,1042751158.8,0.9395,2.5355,12.5019,0.6869,-23822504.92,-12381030.93,3.3799,2.7817,20.56,-0.0228,18.6495,0.1757,0.9765,0.5212,423,972264.22,1.9988,8.4397,0.0916,-0.2423,54,621.57,1,2,4.77,51.96,0
COMP_00157,Healthcare,425323652.56,0.3024,0.0555,0.3514,0.0871,-0.033,657685814.62,3.9902,1.5463,4.5584,0.2191,46546336.39,32503800.75,1.697,0.867,12.24,0.0708,17.9817,-0.0665,0.7771,0.3046,4950,85923.97,1.8823,12.7805,-0.0469,0.0697,8,849.13,0,1,4.87,28.19,0
COMP_00158,Technology,106785033.29,0.1293,0.4275,-0.1514,-0.0302,0.4109,80144527.76,1.6483,0.7505,1.2939,0.3794,-2287975.97,-1538486.96,0.9005,0.523,16.19,-0.0285,6.2933,0.2361,0.9377,0.4135,44605,2394.01,2.5304,6.1266,-0.0858,-0.1119,72,658.26,0,1,9.35,70.1,1
COMP_00159,Retail,329019387.6,0.2781,0.6056,0.3485,0.1741,0.1988,122593576.76,1.1953,0.3726,3.2073,0.2733,-4949610.09,-2497827.8,2.6421,1.9681,0.96,-0.0404,5.184,0.3993,0.6959,0.7353,25718,12793.35,0.6344,13.2505,0.0981,0.0329,25,388.36,0,1,8.78,46.55,0
